Date,SKU,Category,Sales,Unit_Price,Cost_Price,Selling_Price,Discount_Pct,Is_Promotion,Is_Holiday,Current_Stock,Lead_Time_Days
2026-02-01,HMT-MECHANICAL-BRN,Collector,55,6500,3800,6500.0,0,0,1,8,90
2026-03-01,HMT-MECHANICAL-BRN,Collector,64,6500,3800,6500.0,0,0,0,8,90
2026-04-01,HMT-MECHANICAL-BRN,Collector,53,6500,3800,6500.0,0,0,0,8,90
2026-05-01,HMT-MECHANICAL-BRN,Collector,62,6500,3800,6500.0,0,0,0,8,90
2023-01-01,SNK-SEIKO5-BLK,Collector,59,9500,5100,9500.0,0,0,0,55,30
2023-02-01,SNK-SEIKO5-BLK,Collector,63,9500,5100,9500.0,0,0,1,55,30
2023-03-01,SNK-SEIKO5-BLK,Collector,137,9500,5100,9500.0,0,0,0,55,30
2023-04-01,SNK-SEIKO5-BLK,Collector,133,9500,5100,9500.0,0,0,0,55,30
2023-05-01,SNK-SEIKO5-BLK,Collector,66,9500,5100,9500.0,0,0,0,55,30
2023-06-01,SNK-SEIKO5-BLK,Collector,74,9500,5100,9500.0,0,0,0,55,30
2023-07-01,SNK-SEIKO5-BLK,Collector,67,9500,5100,9500.0,0,0,0,55,30
2023-08-01,SNK-SEIKO5-BLK,Collector,75,9500,5100,9500.0,0,0,1,55,30
2023-09-01,SNK-SEIKO5-BLK,Collector,66,9500,5100,9500.0,0,0,0,55,30
2023-10-01,SNK-SEIKO5-BLK,Collector,155,9500,5100,8550.0,10,1,0,55,30
2023-11-01,SNK-SEIKO5-BLK,Collector,80,9500,5100,9500.0,0,0,1,55,30
2023-12-01,SNK-SEIKO5-BLK,Collector,61,9500,5100,9500.0,0,0,1,55,30
2024-01-01,SNK-SEIKO5-BLK,Collector,71,9500,5100,9500.0,0,0,0,55,30
2024-02-01,SNK-SEIKO5-BLK,Collector,78,9500,5100,9500.0,0,0,1,55,30
2024-03-01,SNK-SEIKO5-BLK,Collector,145,9500,5100,9500.0,0,0,0,55,30
2024-04-01,SNK-SEIKO5-BLK,Collector,149,9500,5100,9500.0,0,0,0,55,30
2024-05-01,SNK-SEIKO5-BLK,Collector,75,9500,5100,9500.0,0,0,0,55,30
2024-06-01,SNK-SEIKO5-BLK,Collector,79,9500,5100,9500.0,0,0,0,55,30
2024-07-01,SNK-SEIKO5-BLK,Collector,79,9500,5100,9500.0,0,0,0,55,30
2024-08-01,SNK-SEIKO5-BLK,Collector,86,9500,5100,9500.0,0,0,1,55,30
2024-09-01,SNK-SEIKO5-BLK,Collector,82,9500,5100,9500.0,0,0,0,55,30
2024-10-01,SNK-SEIKO5-BLK,Collector,163,9500,5100,8550.0,10,1,0,55,30
2024-11-01,SNK-SEIKO5-BLK,Collector,81,9500,5100,9500.0,0,0,1,55,30
2024-12-01,SNK-SEIKO5-BLK,Collector,81,9500,5100,9500.0,0,0,1,55,30
2025-01-01,SNK-SEIKO5-BLK,Collector,82,9500,5100,9500.0,0,0,0,55,30
2025-02-01,SNK-SEIKO5-BLK,Collector,87,9500,5100,9500.0,0,0,1,55,30
2025-03-01,SNK-SEIKO5-BLK,Collector,154,9500,5100,9500.0,0,0,0,55,30
2025-04-01,SNK-SEIKO5-BLK,Collector,158,9500,5100,9500.0,0,0,0,55,30
2025-05-01,SNK-SEIKO5-BLK,Collector,98,9500,5100,9500.0,0,0,0,55,30
2025-06-01,SNK-SEIKO5-BLK,Collector,93,9500,5100,9500.0,0,0,0,55,30
2025-07-01,SNK-SEIKO5-BLK,Collector,87,9500,5100,9500.0,0,0,0,55,30
2025-08-01,SNK-SEIKO5-BLK,Collector,96,9500,5100,9500.0,0,0,1,55,30
2025-09-01,SNK-SEIKO5-BLK,Collector,89,9500,5100,9500.0,0,0,0,55,30
2025-10-01,SNK-SEIKO5-BLK,Collector,161,9500,5100,8550.0,10,1,0,55,30
2025-11-01,SNK-SEIKO5-BLK,Collector,87,9500,5100,9500.0,0,0,1,55,30
2025-12-01,SNK-SEIKO5-BLK,Collector,84,9500,5100,9500.0,0,0,1,55,30
2026-01-01,SNK-SEIKO5-BLK,Collector,92,9500,5100,9500.0,0,0,0,55,30
2026-02-01,SNK-SEIKO5-BLK,Collector,95,9500,5100,9500.0,0,0,1,55,30
2026-03-01,SNK-SEIKO5-BLK,Collector,174,9500,5100,9500.0,0,0,0,55,30
2026-04-01,SNK-SEIKO5-BLK,Collector,168,9500,5100,9500.0,0,0,0,55,30
2026-05-01,SNK-SEIKO5-BLK,Collector,96,9500,5100,9500.0,0,0,0,55,30
